Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-09-05,943000.0,50.7,99.9,88.61,14252.5,0.0,0.0002456011099481224,945214.2857142857,0.9976573717222097,49.51087641398222,0.00473677402961469,0.6788420854405323,-1.0,-1.8369701987210297e-16
2021-09-06,942000.0,81.71,96.18,89.63,14256.0,-0.0010610080570943841,0.0002455408048536058,944928.5714285715,0.9969007483558847,48.25663498010313,0.004451246734322325,1.0834451193146384,-1.0,-1.8369701987210297e-16
2021-09-07,940000.0,117.78,84.0,92.94,14231.400390625,-0.0021253993123134776,-0.0017270523215276513,944000.0,0.9957627118644068,45.75985731772725,0.004343867147445465,1.5327854449759195,-1.0,-1.8369701987210297e-16
2021-09-08,928000.0,85.3,84.76,94.37,14279.2001953125,-0.012848142477849024,0.0033531282043472352,942428.5714285715,0.9846900106108837,34.29458604990904,0.0048727324170147425,1.097174315089619,-1.0,-1.8369701987210297e-16
2021-09-09,930000.0,73.61,80.09,93.37,14326.400390625,0.0021528533611010927,0.0033000697193321014,941571.4285714285,0.9877105143377333,37.12226435267183,0.0048257864727872125,0.937503979910401,-1.0,-1.8369701987210297e-16
2021-09-10,934000.0,65.94,75.41,93.17,14258.7998046875,0.004291852081541084,-0.004729770055721404,941000.0,0.9925611052072264,42.45613580740413,0.0048399244377197465,0.8404960888795726,-1.0,-1.8369701987210297e-16
2021-09-11,929000.0,89.44,80.64,93.62,14237.866536458334,-0.005367699415004144,-0.0014691733933986605,939428.5714285715,0.9888990267639902,38.10482307572638,0.004894732231206819,1.1370912888089282,-1.0,-1.8369701987210297e-16
2021-09-12,929000.0,69.01,83.26,92.74,14216.933268229166,0.0,-0.0014713350400818758,937857.1428571428,0.9905559786747906,38.10482307572638,0.004894732231206819,0.874984151023839,-1.0,-1.8369701987210297e-16
2021-09-13,929000.0,104.92,86.57,95.87,14196.0,0.0,-0.0014735030571531324,936285.7142857143,0.9922184925236497,38.10482307572638,0.004452049779836088,1.3301751040550345,-1.0,-1.8369701987210297e-16
2021-09-14,932000.0,69.79,79.72,96.33,14291.599609375,0.0032240758717526847,0.0067116899673429755,935428.5714285715,0.996334758704948,42.519563673079695,0.004502247505610369,0.8849075023920138,-1.0,-1.8369701987210297e-16
2021-09-15,936000.0,65.97,76.95,94.29,14249.7001953125,0.004282661792000949,-0.0029360571836933563,935071.4285714285,1.0009930486593843,47.859621734966275,0.004581121933137898,0.8383494794991742,-1.0,-1.8369701987210297e-16
2021-09-16,932000.0,119.12,83.46,93.0,14264.5,-0.004282661792000848,0.0010380656595748185,934571.4285714285,0.9972485478446959,43.506828552466594,0.004617664734489173,1.4865286459403084,-1.0,-1.8369701987210297e-16
2021-09-17,918000.0,151.91,95.74,95.29,14283.900390625,-0.01513542406510069,0.0013591229873433641,933214.2857142857,0.9836969001148106,32.39987733135378,0.005312084912008527,1.856591136631152,-1.0,-1.8369701987210297e-16
2021-09-18,918000.0,103.52,97.75,97.09,14262.93359375,0.0,-0.0014689405246571894,931428.5714285715,0.9855828220858895,32.39987733135378,0.005301461917753448,1.2483795303806062,-1.0,-1.8369701987210297e-16
2021-09-19,918000.0,41.0,93.75,96.17,14241.966796875,0.0,-0.0014711014856345068,929642.8571428572,0.9874759892431809,32.39987733135378,0.005304834004900712,0.4953196321149964,-1.0,-1.8369701987210297e-16
